Date,ABBN,ADEN,BAER,CFR,CSGN,GEBN,GIVN,LHN,LONN,NESN,NOVN,ROG,SCMN,SGSN,SLHN,SREN,UBSG,UHR,ZURN,SIK,SMI
27/03/2008,26.7,56.9,,29.98,46.599,148.5,940.48,90.61,119.31,50.1,50.45,189.6,344.25,1405,268.25,87.9,26.413,268,314.25,1915,7264.96
26/03/2008,26.22,56.2,,30.03,46.187,145,945.67,89.47,116.71,49.6,49.7,187.3,344.25,1376,250.25,87.95,26.093,263.25,313.5,1865,7184.55
25/03/2008,25.52,55.85,,29.79,47.194,145.7,944.73,89.3,123.29,49.5,50.8,189.5,339.25,1353,246.4,87.95,26.858,265,317.5,1840,7234.42
20/03/2008,24.26,53.05,,28.02,44.402,139.9,938.11,87.21,118.57,49.45,49.42,186.5,331,1321,237.1,83.3,24.83,254.5,306.25,1785,7009.86
19/03/2008,25.1,53.9,,28.58,47.423,140.6,937.17,87.56,123.01,50,48.9,184.6,327.25,1319,236,83.05,25.097,261.5,303.25,1810,7072.99
18/03/2008,24.92,52.6,,28.76,45.629,144.4,925.83,87.38,123.38,49.425,47.76,186,333,1334,234.2,81.3,24.919,273.25,302.25,1835,7013.87
17/03/2008,23.74,51.3,,27.89,41.344,143.2,914.5,85.03,119.49,49.1,46.14,182.1,334,1324,227.7,78.25,21.789,271,290.5,1800,6774.26
14/03/2008,25.88,53.6,,30.4,45.244,148,944.73,89.13,123.75,50.5,47.52,187.3,351.5,1372,239.2,82.2,25.293,287.25,308.75,1871,7132.03
13/03/2008,26.24,53.5,,30.8,46.691,146.5,942.37,89.91,123.66,50.7,49.02,188.8,352.25,1382,240.3,81.75,27.32,304,310.5,1874,7251.73
12/03/2008,26.58,54.1,,31.67,48.522,151,957.95,91.83,127.92,47.75,49.28,190.7,356,1403,245.4,83.3,28.405,315,313.25,1915,7245.04
11/03/2008,26,53.4,,31.09,45.556,148.1,940.95,90.87,126.44,48.15,48.84,191.4,352.25,1394,240.6,81.5,26.662,301.25,306.5,1855,7143.01
10/03/2008,25.48,52.3,,30.72,43.798,145.1,941.89,89.47,124.77,48.275,48.38,191.1,348,1361,237.5,78.25,25.791,296.75,299.5,1818,7055.01
07/03/2008,26.34,52.85,,30.59,45.244,150,950.4,91.91,126.25,48.45,49.18,193.9,355.5,1365,241.5,79.2,26.858,305.25,303,1833,7174.15
06/03/2008,26.5,53.75,,31.25,45.354,149.5,970.24,91.91,132.92,49.15,49.24,198.2,362.5,1381,248.6,79.5,27.338,311.75,308.75,1853,7269.87
05/03/2008,26.5,54.6,,31.3,46.462,151,972.12,92.17,131.53,48.625,50.3,199.1,375.25,1376,253.5,81,28.672,305.75,321.75,1850,7338.82
04/03/2008,25.74,53.6,,30.93,46.416,146.6,958.9,91.48,123.94,48.375,49.8,200,386.25,1364,249.6,79.5,28.53,298,313.5,1800,7275.95
03/03/2008,26.02,53.85,,31.38,46.965,148.3,968.35,92.52,127.09,49.15,50.8,204.1,390.75,1370,255.75,81.15,29.544,301.5,319.25,1864,7403.88
29/02/2008,26.62,54.9,,32.15,47.606,154,991.02,93.22,127.83,49.95,51.45,204.9,398.25,1410,262.75,84.1,30.558,308.5,328.25,1938,7533.86
28/02/2008,27.12,55.3,,33.26,48.98,156.8,994.8,94.27,131.07,50.25,54.55,206,402.5,1411,265.75,79.95,31.714,316.5,332,1932,7662.95
27/02/2008,27.54,56.95,,33.55,50.261,158.9,996.69,95.83,133.57,50.5,55.15,208.6,411.5,1436,267.25,82,33.332,321,334,1946,7782.55
26/02/2008,26.94,57.2,,33.65,49.575,157.3,991.02,96.88,134.4,49.875,55.7,206.4,413.75,1444,269,82.95,32.994,325.25,333.25,1978,7743.17
25/02/2008,26.18,56.1,,33.1,48.522,155.6,958.9,93.92,132.92,49.025,54.75,205,412.25,1424,262.25,80,32.514,318.75,328.25,1860,7615.79
22/02/2008,25.58,55.7,,31.94,47.24,152.5,950.4,91.56,129.68,48.825,54.35,196.1,407.25,1405,257,77.05,31.732,309.75,317.75,1830,7454.75
21/02/2008,26.1,57.6,,32.57,48.293,154.2,959.84,92.35,129.96,48.25,54.55,194.2,412,1431,259.5,78.55,32.336,307.25,321,1870,7486.15
20/02/2008,25.52,57.45,,31.8,48.613,153.2,974.01,92.44,130.98,46.625,54.45,192.2,411,1437,258.25,76.3,32.301,299.25,316,1851,7381.58
19/02/2008,25.38,57.7,,32.89,48.522,156.3,959.84,93.57,131.53,47.975,55.1,194.2,412,1440,258,77.55,31.927,302,314.75,1903,7462.73
18/02/2008,25.7,56.65,,32.99,51.955,157.9,952.29,93.39,128.66,47.6,55.3,194,409.75,1436,255.75,78.3,32.123,299.25,311.5,1846,7486.71
15/02/2008,24.84,54.95,,31.7,50.353,153.9,963.62,90.35,129.68,46.9,54.75,192,406.5,1427,250.5,75.6,32.034,290,306.25,1839,7353
14/02/2008,25.64,56.15,,32.7,51.635,158.2,970.24,91.65,131.35,47.125,55.55,196.7,410.25,1435,254,76.4,33.315,297.25,317.25,1893,7501.99
13/02/2008,26.04,55.25,,32.62,52.184,154.4,944.73,90.17,133.94,47.025,55.25,197.3,408.5,1398,255.5,76.75,36.338,296,303.75,1809,7536.45
12/02/2008,27.44,54.3,,32.68,52.642,154,935.28,89.74,130.51,47.45,54.8,193,410,1388,254.5,75.45,36.41,298.25,300,1739,7546.89
11/02/2008,25.82,52.1,,31.04,51.36,150,936.23,87.21,127.36,46.475,53.75,190.7,409.75,1351,248,72.85,35.342,285.5,290.75,1681,7347.5
08/02/2008,26,52.85,,31.59,52.23,149.3,938.59,88.86,128.57,47.3,54.05,191.6,410,1364,253.75,76,36.463,289,296.5,1700,7446.95
07/02/2008,26.04,52.95,,31.28,51.818,148.1,930.08,89.13,125.79,46.875,53.85,193.1,410,1354,253.75,75.2,36.712,286.25,297,1680,7420.01
06/02/2008,27,54.65,,32.65,52.916,152.9,984.41,92.61,127.64,47.6,53.95,196.1,416.5,1369,257,77,37.726,298,304,1758,7565.45
05/02/2008,26.7,55.15,,31.99,54.152,151.2,978.74,92.09,122.09,47.125,53.55,194,416.75,1399,256.25,77.5,37.761,287.25,300,1750,7517.41
04/02/2008,28,58.15,,33.55,56.578,158,1004.25,94.7,126.72,48.45,54.35,198.8,425.5,1425,265,80.9,39.362,302,310.75,1805,7751.7
01/02/2008,27.9,57.95,,33.26,56.99,156,1003.3,94.35,126.81,49.6,54.85,199.4,429,1414,265.5,82.8,39.487,296.75,313,1745,7815.98
31/01/2008,26.8,56.2,,32.49,55.663,149,1001.41,91.13,127.46,48.3,54.5,195.8,428.5,1397,260.5,80.4,39.416,289.25,306,1680,7670.44
30/01/2008,26.72,56.6,,32.6,56.166,151,998.58,91.04,126.72,47.75,54.65,193.5,424.5,1380,263,81.4,40.963,292,306.25,1700,7671.81
29/01/2008,27.64,56.85,,33.39,55.983,154.5,997.63,91.48,127.64,47.975,55.1,189.4,417,1382,263,82.5,41.621,294,305.25,1693,7704.39
28/01/2008,26.66,55.4,,32.52,54.335,147.7,968.35,89.74,122.64,47.45,54.55,192.2,409.75,1337,259.25,79.4,40.447,282.5,300.25,1687,7581.73
25/01/2008,27.08,56,,32.7,54.885,152,981.57,93.74,123.2,48,55.55,194,412.5,1320,259.75,81,41.052,290.5,302.5,1774,7686.88
24/01/2008,26.44,55.3,,32.6,54.564,147.2,967.4,94.44,121.44,47.2,56,194.6,411.25,1332,261.5,83.25,42.101,289,308,1755,7690.97
23/01/2008,24.42,51.65,,30.8,49.941,143.8,943.31,89.56,116.9,45.8,55.65,190.7,401.5,1301,244.1,76.35,38.953,273,285.5,1720,7356.13
22/01/2008,25,52.05,,32.99,50.261,145.2,949.45,90.61,118.57,46.85,56.65,195.5,398,1301,250.5,73.6,39.131,283.5,283,1750,7487.92
21/01/2008,23.8,49.9,,31.35,47.423,134.5,922.05,88.78,110.51,46.2,57.3,193.8,403,1285,242.8,68.7,35.84,267,275.75,1595,7287.14
18/01/2008,26,52.85,,32.84,51.772,136.9,978.74,92.52,113.01,48.25,58.75,203.5,412.25,1301,261.25,76.4,38.419,279.75,296.25,1696,7691.98
17/01/2008,26.1,53.4,,33.52,53.649,133,995.74,93.83,116.16,48.2,59.2,201.6,413.75,1300,263.5,80,40.465,277,311.25,1680,7788.06
16/01/2008,26.18,53.85,,33.28,54.427,129.2,989.13,94.35,116.62,47.9,61.25,197.7,419.5,1291,266.75,81,41.568,269.75,318.5,1780,7847.52
15/01/2008,27.58,54.75,,33.79,57.036,130.5,1008.97,95.66,121.34,48.075,61.75,198.1,410.5,1217,267.5,81.65,42.848,272.75,323.25,1879,7973.92
14/01/2008,28.94,56.9,,35.82,58.089,137,1034.48,98.1,125.05,49.2,63.2,203.3,419.25,1232,269.5,82.25,44.076,285.25,328.75,1920,8193.36
11/01/2008,28.24,55.85,,35.21,57.494,131.5,1047.7,96.44,125.7,49.175,64.05,205.9,424,1231,266.75,79.8,43.613,280,323,1895,8159.68
10/01/2008,28,55.1,,37.14,57.219,131,1083.6,96.71,129.03,51.4,65.45,208.6,432,1216,265,77.6,43.631,292.25,320.75,1870,8290.78
09/01/2008,28.82,55.45,,37.25,57.402,131,1029.75,99.06,127.92,52.25,65.05,207.7,436,1226,265.5,76.4,43.578,294,317.25,1882,8339.81
08/01/2008,29.56,56.25,,37.59,57.951,138,1013.69,99.58,128.11,52.25,63.6,203.5,435.25,1251,267,77.2,43.667,309.75,316.75,1920,8316.39
07/01/2008,28.34,55.35,,37.36,58.592,139,991.02,99.49,122.55,51.3,61.4,192.1,429.75,1253,267.75,76.8,42.884,300.5,314.5,1975,8110.57
04/01/2008,29.74,56.6,,37.57,60.149,144.8,1018.42,100.97,121.62,50.2,60.7,190,426,1275,273.25,77.45,44.022,303,319,2025,8129.98
03/01/2008,31.14,59.05,,39.52,61.293,150.7,1013.69,103.67,126.72,51.4,61.2,192,434.5,1306,276.75,79.05,45.401,326.75,325,2082,8318.82
28/12/2007,32.62,61.25,,41.08,62.346,155.5,1030.7,105.68,127.27,52,62.1,195.6,442,1349,283,80.45,46.601,341.25,332.5,2136,8484.46
27/12/2007,32.66,61.05,,41.29,62.712,156,1043.92,106.2,125.79,52.35,62.35,195.6,443.5,1362,282.75,80.9,46.779,342.5,333.25,2000,8518.19
21/12/2007,32,60.8,,40.5,62.437,154.5,1031.64,106.03,124.86,51.95,62.55,195.5,441,1353,283.25,80.85,46.112,337,333,1912,8468.37
20/12/2007,30.96,59.7,,40.03,61.705,149.3,1020.31,103.76,125.05,51.55,62.5,196.4,440,1312,283,80.3,46.512,333,328,1914,8402.84
19/12/2007,31.2,59.95,,39.37,61.614,150.1,1030.7,103.5,125.6,51.35,62.15,196.6,437.25,1307,285.75,80.4,46.868,328.25,327.25,1897,8394.96
18/12/2007,31.3,60.45,,39.29,62.025,153.3,1022.2,105.16,121.9,52.2,62.35,197.9,440,1296,288.5,81.1,47.669,330.5,330.25,1967,8467.07
17/12/2007,30.96,60,,39.79,62.758,154.1,1003.3,105.77,123.66,53.7,62.8,198.7,436.75,1300,289.75,81.75,47.802,325.25,330.75,2022,8544.59
14/12/2007,32.18,61.9,,40.48,64.04,158.5,1009.91,108.03,124.59,53.5,63.6,201,440.75,1375,295.75,83.25,49.136,336.25,337.75,2097,8675.86
13/12/2007,32,61.5,,40.37,63.765,156.6,1008.02,107.68,124.49,53.75,63.8,200.1,440,1365,296.5,83.85,48.247,331.75,340,2100,8658.36
12/12/2007,33.34,64,,41.74,65.733,161.4,1016.53,112.39,124.77,54.6,64.05,205.3,445.75,1385,303,85.45,50.025,348,345,2153,8852.33
11/12/2007,33.74,64.35,,40.98,65.642,162.5,1009.91,110.64,123.01,54.15,64.4,204.8,446.75,1396,305.5,85.75,50.648,346.5,346.25,2159,8855.86
10/12/2007,33.5,64.35,,41.16,65.459,161.9,1010.86,108.82,121.53,54.1,64.8,205,447,1395,309.25,85.45,51.582,346.5,349.5,2107,8885.33
07/12/2007,33.2,62.7,,41.06,63.902,158.4,1007.08,105.85,122.64,53.8,64.8,203.7,440.25,1388,309.5,84.1,50.87,340.75,338.75,2080,8799.65
06/12/2007,32.8,61.4,,40.4,62.712,158.3,1018.42,104.37,122.09,54.05,64.2,204.5,436.5,1404,306.5,83.55,49.892,341,335.25,2063,8741.74
05/12/2007,32.9,61.65,,40.03,62.163,156.8,1022.2,104.02,123.75,54.1,64.35,211.3,438,1380,305.75,83.35,49.447,328,330.25,2040,8758.19
04/12/2007,32.1,60.8,,39.31,61.43,153.2,1015.58,102.37,122.64,53.75,63.6,209.3,431.75,1369,298,81.9,48.825,312.25,325,2010,8645.04
03/12/2007,32.6,62.15,,39.97,62.437,154.6,1030.7,104.2,120.05,53.8,63.85,209,431.5,1392,295.25,82.8,49.936,318,328,2094,8706.22
30/11/2007,33.18,63.1,,41.08,62.392,155.8,1026.92,106.11,122.46,54.3,64.35,215.5,430,1407,318,83.95,50.87,317,329.25,2109,8828.36
29/11/2007,32.08,61.9,,40.18,61.614,153.1,1008.02,102.46,117.45,54.7,64.3,214.1,423.5,1358,311.25,83.45,49.092,310,327.5,2000,8734.47
28/11/2007,31.62,62,,39.92,60.79,151.5,1024.08,101.76,116.25,54.6,63.25,212.5,423,1372,310.5,82.5,48.513,306.25,323,1935,8650.82
27/11/2007,29.74,60.7,,38.44,58.043,144.1,1007.08,99.58,112.27,54,62.7,212,418,1336,300.5,79.95,45.49,296.25,313.25,1850,8431.1
26/11/2007,30.46,61.25,,38.94,57.356,148.5,1001.41,99.84,111.62,53.55,61.6,209.5,414,1367,297.25,80.65,44.129,302.25,310.75,1912,8361.16
23/11/2007,29.9,61.05,,38.76,57.631,149.5,1006.13,101.41,113.56,52.9,62.1,214.2,410,1336,297,82.2,44.236,299,307.75,1955,8371.83
22/11/2007,29.26,60,,38.62,56.67,146.8,987.24,100.19,112.91,52.4,60.1,213.4,405.5,1340,291.75,81,42.777,301.25,301.75,1919,8227.11
21/11/2007,29.54,60.3,,38.92,57.036,147,986.3,98.88,113.01,52.4,58.05,201.8,405.5,1357,295.25,80.95,42.866,300.25,296,1879,8125.42
20/11/2007,30.36,62.5,,39.97,58.959,153.2,1020.31,102.89,116.16,54.55,58.35,199.9,410.25,1368,304.75,85.1,44.956,320,305.5,1975,8338.95
19/11/2007,29,60.95,,39.26,59.966,153.9,1012.75,101.67,112.54,54.45,58.25,195.1,415,1350,291.75,87.55,44.912,313,305.75,1998,8270.88
16/11/2007,30.8,63.85,,38.6,61.43,160.7,1039.2,105.5,117.82,54.75,59.15,198.4,415.25,1381,286.75,97.55,47.091,330.25,315.25,2099,8478.8
15/11/2007,31.48,65.9,,38.68,62.758,161.6,1061.87,107.77,121.71,55.05,59.6,200.3,413.25,1417,293,99.2,48.513,334.75,322.5,2154,8593.65
14/11/2007,32.46,66,,38.78,63.216,164.6,1054.32,109.42,121.34,54.4,59.8,200.2,416.25,1438,294.25,100.2,49.047,339.75,327,2200,8631.04
13/11/2007,31.86,66,,38.1,62.254,163,1058.09,107.77,121.71,54.25,59.1,195.2,414,1444,292.5,99.55,47.713,327,320.25,2185,8500.64
12/11/2007,32.66,65.9,,38.07,61.797,162.3,1050.54,109.51,123.2,53.2,58.9,191.7,408.75,1441,290.5,99.1,47.135,317.75,318.75,2230,8442.04
09/11/2007,33.6,66.3,,38.15,60.973,165.5,1054.32,110.03,123.47,53.4,58.8,190.3,409.5,1441,293.5,96.9,45.312,323.5,317.75,2276,8417.15
08/11/2007,34.98,67.4,,39.6,62.941,165.2,1067.54,110.47,125.14,54.25,59.45,193.1,411.75,1463,298.25,100.4,47.224,336.25,325,2315,8605.23
07/11/2007,36,68.1,,40.08,64.268,167.1,1071.32,111.78,123.94,54.25,60.25,195,417,1471,312.5,101.3,48.113,332,327.5,2324,8703.17
06/11/2007,36.52,69.55,,41.37,64.955,161.3,1070.38,112.91,124.77,53.8,60.55,195.3,422,1480,326,102.7,49.003,347,331.25,2331,8770.29
05/11/2007,35.66,69.3,,41.45,65.23,148.5,1068.49,110.82,124.68,53.25,60.65,194.1,420,1484,309.5,101.8,48.558,358.5,330,2240,8707.75
02/11/2007,35.2,70.1,,41.8,66.328,153.7,1067.54,111.52,124.77,53,60.8,194.4,421.25,1500,313,104,50.426,362.5,335,2160,8770.39
01/11/2007,34.98,71.1,,43.09,68.663,156,1067.54,112.39,124.31,53,61.5,195.8,423.5,1534,312.5,107,52.649,367.25,342.75,2200,8891.47
31/10/2007,34.84,69.65,,43.7,71.318,156.1,1075.1,115,124.96,53.45,61.6,197.6,428.25,1518,320,108.7,55.095,370,348.75,2290,9019.57
30/10/2007,34.9,69.3,,42.88,70.311,154.8,1087.38,113.43,123.75,53.15,60.95,196.5,425.25,1487,315.5,106.9,54.561,367.75,345,2300,8939.21
29/10/2007,35,69.75,,43.78,69.945,156,1080.77,114.22,124.86,54.05,60.85,198.1,430.25,1502,316.5,107.7,55.272,374.25,347.75,2432,9007.27
26/10/2007,34.64,69.6,,42.54,69.533,159.5,1072.27,112.47,124.22,53.8,60.7,200,424.5,1460,314.5,106.3,55.095,371.5,347.5,2378,8962.92
25/10/2007,33.6,70.8,,41.82,69.67,163.2,1061.87,111.17,124.31,53.3,60.5,201.6,420.5,1459,315,104.6,55.539,375,346.25,2362,8917.45
24/10/2007,32.2,70.45,,41.22,69.899,161,1045.81,109.77,123.94,52.3,60.65,202.6,412.25,1454,311.5,104.2,55.717,374,344,2290,8851.02
23/10/2007,32.46,71.45,,41.74,70.494,160.4,1072.27,109.86,125.05,52.2,61.15,201.6,416.25,1496,314,105.1,56.74,375,349,2291,8903.23
22/10/2007,31.58,71.55,,41.88,70.54,158.5,1063.76,108.12,121.44,51.35,61.2,202.5,416.75,1470,313,103.7,56.606,369.25,349,2185,8845.39
19/10/2007,32.16,72.55,,42.67,71.318,162.1,1085.49,110.12,122.36,51.35,61.65,204.2,423.25,1495,320.25,104.9,57.585,375.5,354,2225,8937.2
18/10/2007,32.7,73.45,,42.51,72.325,162.3,1084.55,111.17,123.66,51.55,62.2,207.8,433.5,1497,317,105.8,58.296,380.75,358.5,2230,9027.48
17/10/2007,33.1,74.35,,42.35,72.966,165.8,1087.38,113.35,124.59,51.7,62.45,208.5,433,1500,317.75,106.5,59.008,382.5,361.75,2257,9071.81
16/10/2007,32.58,73,,41.72,73.195,166,1080.77,112.91,123.1,51.5,62.5,210.5,442.25,1500,314.25,106.9,59.141,374,359.75,2202,9062.73
15/10/2007,33.06,74.45,,42.06,73.698,167.5,1093.99,115.09,124.22,51.65,63.3,216.7,445,1524,316.25,108.6,59.853,382,362.75,2220,9179.49
12/10/2007,32.86,74.5,,42.04,74.705,167.4,1112.89,116.66,126.07,51.15,63.45,217.3,446.75,1501,316.5,110.2,60.431,371.75,366,2250,9197.48
11/10/2007,32.94,74.3,,41.77,74.797,168,1114.78,118.14,126.9,51.15,63.9,218.3,443.5,1494,319,112.3,60.208,375,364.25,2310,9218.28
10/10/2007,32.44,74.15,,41.37,75.026,163.1,1130.84,116.92,124.4,51.15,64,215.9,439,1459,317.75,112.1,60.475,374.5,361,2299,9182.3
09/10/2007,31.98,74.25,,41,74.431,164.1,1100.61,115.61,125.42,51.3,63.9,213.1,440,1436,315.5,111.1,60.431,372.25,357,2316,9137.82
08/10/2007,31.8,74.55,,40.77,74.751,164.9,1081.71,116.13,124.96,51.1,63.9,212,435.5,1440,312.25,108,60.564,371.75,355.5,2330,9097.04
05/10/2007,31.7,74.95,,40.03,74.934,166.6,1082.66,116.13,119.4,50.9,64,211.8,437.5,1427,312.75,107.6,60.431,376.75,356.25,2344,9075.35
04/10/2007,31.4,73.8,,40.29,74.568,165,1049.59,116.13,117.92,50.7,64.05,211.8,437,1395,311.75,107.3,60.119,378,356.75,2347,9053.36
03/10/2007,31.8,73.35,,40.77,74.659,164.3,1043.92,116.39,117.18,51.2,64.25,212.4,440.25,1389,310,106.5,59.897,385,360.5,2312,9088.7
02/10/2007,31.54,71.5,,41,73.836,160,1031.64,115.52,114.21,51.65,64.45,213,440.75,1397,306.25,106.1,59.052,382,358.25,2255,9073.99
01/10/2007,31.48,69.3,,40.82,72.05,155.8,1017.47,113.26,118.1,52.25,64.4,212.7,442.5,1357,305.75,104.3,57.362,391.75,353.75,2269,9022.55
28/09/2007,30.66,68.85,,40.79,70.769,152.3,1016.53,112.04,117.64,52.3,64.25,211.1,442.75,1330,302,103.7,55.673,382,349.25,2268,8933.48
27/09/2007,30.3,69.35,,40.48,70.311,152.2,1015.58,111.25,116.34,51.9,64,211.1,442.5,1331,300.75,103.5,55.272,380,348.75,2124,8885.95
26/09/2007,30.28,68.6,,39.89,70.173,152.4,1015.58,110.21,119.49,51.5,64.4,211.7,442,1341,299.75,102.3,55.095,365,344.5,2106,8859.71
25/09/2007,30,68.7,,39.71,70.173,153.9,1025.03,108.99,116.06,51.25,64.2,212.5,438.75,1343,297.75,100.2,55.317,361,343.5,2100,8829.15
24/09/2007,30.46,69.75,,40.34,71.181,156.9,1025.03,110.64,120.42,51.3,64.65,214,437.25,1369,298,101,55.939,366.25,347,2090,8906.13
21/09/2007,30.02,71.2,,39.68,71.043,155,1030.7,109.69,114.4,51.5,64.45,211.9,440.5,1377,296.5,101,56.384,366.25,350.75,2130,8897.34
20/09/2007,29.42,72.05,,39.71,72.508,151.8,1018.42,108.38,110.97,51,65.4,210.2,440,1380,292,101.2,56.829,365.25,351.75,2200,8896.72
19/09/2007,29.46,73.55,,39.55,72.92,153.4,1029.75,109.77,112.08,52.9,65.85,210.5,439,1400,294,103.2,57.273,369.5,355,2278,9006.76
18/09/2007,28.66,70.45,,38.28,70.219,152,1015.58,105.16,109.77,52.3,64.7,206.6,437.5,1380,286.5,99.65,55.272,356.25,342.25,2198,8775.94
17/09/2007,27.84,70.8,,37.94,69.258,148.7,1029.75,103.5,107.73,51.7,64.55,206.1,433,1359,285.5,98.8,54.161,348.25,339,2135,8685.75
14/09/2007,28.16,71.7,,39.1,69.99,154.3,1037.31,105.68,107.73,52.45,64.75,207.5,434,1365,288,99.6,54.739,355.75,345.5,2290,8772.58
13/09/2007,28.54,73.4,,39.23,71.181,159.8,1046.76,107.94,108.93,53.1,65.25,211.1,434.25,1389,290,101.2,55.317,363,347.75,2410,8878.05
12/09/2007,28,73.85,,38.39,70.585,161.7,1050.54,107.25,108.56,52.35,64.5,210,425.5,1388,289,100.5,54.65,363,346.25,2412,8783.96
11/09/2007,27.5,74.1,,38.33,70.311,157.3,1044.87,106.81,107.45,51.45,64.05,209.1,419,1383,288,100.5,54.561,357.25,342,2400,8717.16
10/09/2007,26.88,73.6,,37.91,69.578,156,1030.7,105.85,105.69,50.8,62.95,208.5,417.5,1360,285.25,99.65,54.027,353,337.5,2369,8612.48
07/09/2007,27.4,74.4,,38.33,70.402,163.6,1030.7,108.12,106.99,50.65,63.5,210.1,417.5,1395,285.5,100.5,54.694,353.75,340,2401,8676.13
06/09/2007,28.7,77,,39.42,72.508,169,1057.15,110.64,108.84,51.15,64.15,211.4,418.25,1431,288.75,102.1,56.117,360.75,345.75,2442,8830.1
05/09/2007,28.66,77.65,,39.42,72.966,174,1048.65,112.04,108.93,51.4,63.9,210.7,417.5,1427,287.5,102.4,56.429,363.5,347.75,2515,8843.07
04/09/2007,29.88,79.2,,40.11,74.064,179,1069.43,113.08,110.97,52.1,64.45,212.3,420.75,1436,291,103.5,57.14,369,355,2570,8966.35
03/09/2007,29.5,78.9,,39.44,72.737,177.3,1036.37,112.56,109.95,52.35,63.6,209.9,422.5,1441,288.5,102.6,56.162,365,348.5,2532,8877.8
31/08/2007,29.7,78.75,,39.55,72.279,178,1030.7,113.78,109.77,52.55,63.75,210,424.5,1444,286.75,101.7,56.028,361.75,345.75,2435,8881.46
30/08/2007,29,77.4,,38.44,71.913,175.1,1015.58,109.95,108.19,51.9,63.25,208.1,419.25,1403,283.5,101,55.762,357,342,2370,8776.73
29/08/2007,28.65,77.15,,37.65,71.684,173,1002.36,108.73,106.34,51.5,63,208.2,416.25,1380,280.25,100.2,55.717,346.25,341.5,2391,8727.78
28/08/2007,28.2,76.2,,37.54,71.867,169.3,1001.41,109.08,104.67,51.3,62.95,209.6,414.25,1390,278,100.5,55.762,347,339,2378,8714.69
27/08/2007,28.65,77.5,,38.41,73.286,172.2,1015.58,109.69,106.06,51.95,63.9,212.1,417.25,1413,277.75,101.2,56.695,355.75,346,2408,8846.2
24/08/2007,28.3,76.8,,37.96,73.149,171.5,1010.86,108.47,106.34,51,63.45,211.2,417.5,1408,276.25,100.8,56.384,355,344.5,2360,8775.9
23/08/2007,27.85,77.25,,37.94,73.057,169,1008.97,106.9,103.37,50.05,63.6,211.8,420.5,1404,277.25,101.1,56.34,355.5,344.5,2365,8738.5
22/08/2007,27.8,76.8,,37.73,73.286,167.8,986.3,106.03,102.08,49.8,63.25,211,418,1389,275.75,101,56.562,360.5,344,2340,8714.59
21/08/2007,26.85,76.1,,37.04,72.462,165.3,974.96,101.5,99.76,49.825,63,208.6,413.25,1369,270.25,98.75,55.673,353,334.75,2243,8603.21
20/08/2007,26.6,76.95,,37.54,72.645,165.2,970.24,101.93,99.21,49.05,63.25,208.9,412.25,1387,270.75,99.4,56.206,353.75,335,2201,8594.33
17/08/2007,26,75.9,,37.78,73.012,164,970.24,101.15,100.04,48.75,63.25,206.3,409,1351,269.75,98.55,56.117,344.5,331,2300,8543.03
16/08/2007,25.75,75.5,,36.75,70.631,165,970.24,100.02,98.37,48.1,62.75,205.2,412.75,1353,266.5,96.25,54.961,334.75,323,2154,8422.28
15/08/2007,27.3,78.8,,38.76,72.233,175,1005.19,103.33,102.63,49.45,64.1,208.7,419.5,1400,272.25,99.3,56.251,349.5,325,2390,8661.59
14/08/2007,27.25,80.1,,39.07,73.24,176,991.02,104.55,103.19,45.175,64.25,208,413.5,1412,274.5,100.1,56.473,353.5,328,2540,8549.33
13/08/2007,27.45,80.3,,40.16,75.667,174.5,1011.8,106.46,103.19,45.475,65.15,209.7,413.5,1439,277.5,101.6,58.741,340,338.25,2563,8687.45
10/08/2007,26.65,79.5,,39.81,74.019,175.9,1003.3,104.72,102.08,44.35,64.95,207.4,409.5,1432,272.5,99.9,58.118,340.25,332.75,2304,8565.52
09/08/2007,28,82.1,,40.5,76.536,183.5,1017.47,108.82,104.21,46.1,66,212,421.5,1474,282,102.3,59.764,340.75,341.75,2395,8805.32
08/08/2007,28.8,84.5,,40.71,78.367,191.5,1039.2,109.34,105.13,46.725,66.75,215,429.75,1495,288.25,105.2,60.742,357,351.75,2396,8964.18
07/08/2007,27.7,82.75,,39.05,76.216,190.5,1017.47,108.12,103.28,45.85,65.55,210.1,411,1478,283.5,102.7,59.052,351.25,342,2269,8746.97
06/08/2007,27.6,81.7,,38.81,72.874,194,1009.91,107.42,102.36,45.575,64.85,208.8,408,1455,281,101,57.852,351.5,337.75,2264,8639.88
03/08/2007,28.2,82.5,,39.37,73.057,199.9,1023.14,109.08,102.54,45.6,64.45,209.1,412,1459,283.75,100.6,58.385,355.75,340.75,2309,8671.43
02/08/2007,28.55,84.15,,39.84,73.744,196.9,1064.71,110.47,103.19,46.025,64.8,213.2,414.5,1460,293.75,101.8,59.186,356.75,345.25,2335,8775.68
31/07/2007,29.55,84.35,,40.34,73.24,197.6,1071.32,112.3,105.78,46.5,65.3,214.6,411.5,1460,299.5,104,60.075,366.5,354,2313,8885.04
30/07/2007,28.6,83.5,,39.63,71.684,193.1,1047.7,109.42,105.13,45.55,64.45,211,404.5,1474,294.75,101.3,58.43,354.5,346.25,2318,8705.11
27/07/2007,27.8,81.85,,39.68,71.867,196,1052.43,110.12,104.39,45.725,64.8,210,413.5,1457,295.5,101.3,58.785,351.75,345.75,2325,8705.57
